x,y
1.971350096182985,5.195266052856853
1.9739627836400206,5.395416794845209
1.977118620083277,5.483483700854994
1.9745445887148465,5.991588389815203
1.975943599257346,5.98872412380854
1.9771952221058768,5.850851560365508
1.9763234630751019,5.544218467039586
1.97985324977344,5.263615457179846
1.9804357555755288,5.122008421671963
1.978733049376251,4.842831056920792
1.9804775369320975,5.2461051649105865
1.975519618890737,5.119868570170709
1.9763964233142646,5.38019555115582
1.97593381865779,5.481590074272598
1.9776237138664672,4.97748851036221
1.9762740077438656,5.2564125523989675
1.9806487300878084,5.180056689270511
1.9727598462949865,4.9394219348531
1.9815211819375778,5.269369782366315
1.9730685603239109,5.146972773163747
1.979966294465667,5.07777537222616
1.9746952484520781,5.796163421769222
1.9791161825640842,4.948651671660108
1.979671655177367,5.3565223505019794
1.9775978957917268,5.515256688641817
1.9804819311286803,5.272086262084569
1.9727759363023172,4.786268805872197
1.9731087743217568,4.741418041908183
1.979311315039174,5.123569607766311
1.9793695283233035,5.416412444345095
1.9791626736998527,4.9414641725853485
1.9783174236063559,5.310682561881492
1.977604899624429,5.343009788050617
1.971183787424824,5.186600530968983
1.97761645957876,5.252472030874074
1.9773978714753846,5.13827146077643
1.9725745286405425,4.93924397554945
1.9763751326281869,4.419847896154329
1.9802343270788787,5.27367998264294
1.9784948417957549,4.73371229370409
1.975947430047525,5.3045276361308655
1.9757868980532045,4.730302679090513
1.969374013675844,4.7388985226252265
1.9772947727505321,5.168634237812433
1.974762208598361,4.7422012593136165
1.9785225539947435,5.1872721873678405
1.97076110022287,4.932328960019647
1.9706135570215615,5.072113727921861
1.9726788872176413,5.433019411323507
1.9731666166969917,4.970496635181915
1.9758167747050435,4.668937466985047
1.9741334475661483,4.573716653952446
1.9698875983225446,4.854253992832476
1.9719838556674363,5.140616415541664
1.9717763399860084,4.9084936451816334
1.9696312506137723,4.687893267232736
1.9794530459737618,4.747118125737339
1.9765396288632169,4.408699479826917
1.9721844089156,4.995473257085918
1.9732952040149327,5.325648611970228
1.977571463561802,4.819678492123114
1.974600437445274,4.606741673679047
1.9787358153104593,4.982390130778709
1.97905492842043,4.687242142761769
1.980002834855312,4.98026435336549
1.9780319764041172,4.4314616561659035
1.979001548320504,4.593756438243276
1.9743950027110078,4.524979333940205
1.9714805021945576,4.611553036622456
1.9738848201559678,4.768493123293764
1.9723464886156796,4.446466284627261
1.9766517041695189,4.091891492305812
1.9768988931105693,4.971265872802665
1.9720839254971207,4.852249018473499
1.9745848011130462,5.156173381492807
1.9755825252403545,4.863484269536333
1.9755794022880542,4.805883358330959
1.9724220431046384,4.731252705988922
1.9692911356279117,4.53282362364015
1.9770779723371392,4.512383304702599
1.9728520287119047,4.6151483978197625
1.9707919310513873,4.501289016162782
1.9709612132845857,4.2516495590346395
1.9782450287224378,4.261163400166079
1.973951199716597,3.977270400453156
1.9694034211674456,4.574792049582945
1.9787262938612953,4.623700967407332
1.977994252348171,4.518267658009265
1.975084905332665,4.368753973238734
1.9787804912911666,4.303768237625034
1.9694648893631317,4.253238653380711
1.9744721803779544,4.895246897976331
1.9744625771420086,4.813563568718803
1.9683506788711884,4.294011735143508
1.9739234951589333,4.507491830305671
1.9724731998587046,4.381473315708228
1.9751434202874467,3.9084490607071936
1.9714248627023485,3.9491959938811054
1.9738185082269362,4.049467560270667
1.9755076838405603,4.589141358841034
1.9753924639404863,4.653424686743916
1.9754441901455528,3.7868839282696856
1.9746748365610287,4.52266797853158
1.977951946154824,3.9912800103740995
1.977338687207985,3.908260444961968
1.9717865371383076,4.346939843769116
1.9746785960431785,4.735239139940977
1.971941316420748,4.741548401883701
1.9771392583782483,3.7794783584021587
1.9732078420006365,4.206857067228948
1.975092426521433,4.29141668134669
1.9733645243584104,4.006015247660352
1.976849979119627,4.24629372105137
1.9735836917167773,3.7624561476655787
1.978474561760904,3.9982996886299964
1.9741600865547417,4.1580106621230435
1.9783067651683517,4.247876466266214
1.974543921058362,4.184312748319876
1.9747693946368128,3.5653659176839922
1.9727963754115,3.7686289634288315
1.969855478922717,3.9496107495915025
1.975304591006335,3.7858446480878643
1.9756954462374314,3.562002759954199
1.969246356367606,4.013807628242644
1.9712806978252158,4.298005904695023
1.9745396517067895,3.649413274935978
1.9739753333495185,3.8016904682922728
1.9728957980509032,4.605889469715699
1.9739439771714027,4.26215941892949
1.9790958186901018,3.7868245452224594
1.9718246229352243,3.5662764972997607
1.9740750835147334,3.7420877037138043
1.9712911401161586,3.5291345625410844
1.9720390151759672,3.655050322671278
1.9728592818725026,4.4167446820868825
1.9772395591157836,3.9862909557469495
1.9740173827722396,3.4844336419504454
1.97662528215202,4.115795064631154
1.9727075854163874,3.649290085154907
1.9788275517262668,3.8140793440870224
1.9728661569630337,4.170015482697549
1.9750548609199554,3.6157301283090733
1.9755235510459306,4.127349639428552
1.9795766226116984,3.9337022272908175
1.9742819418684456,3.849136621573791
1.9745961268320291,3.8188150535638647
1.9753291027991902,3.3020302151488394
1.976685803137235,3.8760376067628197
1.9762310163460168,3.800346223862692
1.977307722642777,4.107317224944501
1.9760573277222053,3.633462471748878
1.977133379089521,3.1351600357233442
1.973362347315669,4.120918172796526
1.9709338047210336,3.7285822565711424
1.9801037942726474,3.6419110373982475
1.972949744821861,3.406193324535999
1.9741721292167536,3.107796512369329
1.9762389708323185,3.6388639813049517
1.9809273367476659,3.763492778290555
1.9781215084446522,3.5192290604770755
1.9761610781695946,3.0558725763675056
1.9729842781207232,3.5452346673542303
1.9724645890458927,4.07304187917974
1.9750975817634189,3.5235895954511736
1.9728836398593925,3.210223609173215
1.9699539924186318,3.5092937876070405
1.973826111582143,3.3126645000232937
1.9752274373857737,4.0167012490078795
1.9755911784151157,3.2181830433696272
1.9730467368815414,3.9704728420657327
1.9753798472760022,4.004599416353056
1.974876686953876,3.321649492125533
1.9703482189052561,3.5879158180593143
1.9806331882742654,3.4863847682006956
1.9737761323727492,3.5922278470240827
1.970203887346463,3.4917368587627844
